gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20040429NYAOAK0,NYA,22,OAK,1,2,20,10,89,91,145,2,2,15,9,20,8,0,534,213,20,1,20,7,6,0,47,36,398,537,90,20,2,7,37,2,1,107,0,2,4,0,385,12,99,33,1,24,88,5,11,103,0,3,5,21,97,102,7,6,1
20040925TBATOR0,TOR,154,TBA,0,-1,20,9,96,117,124,17,9,84,85,20,8,0,522,214,14,2,14,4,4,0,41,36,255,364,64,15,1,9,20,4,2,53,0,2,0,0,288,8,92,27,5,20,44,4,4,109,0,0,4,10,74,79,9,3,0
20041001BALBOS0,BAL,159,BOS,1,-5,20,13,127,82,137,15,9,92,77,20,9,0,539,219,15,1,20,11,5,0,43,46,369,518,91,18,3,16,32,0,0,88,0,4,1,0,340,7,129,33,4,28,53,3,6,150,0,6,4,12,109,112,6,1,2
20040918TORTBA0,TOR,148,TBA,1,2,20,7,99,138,120,14,7,69,72,20,8,0,528,206,12,1,13,3,4,0,39,35,237,339,62,15,1,9,16,3,2,49,0,2,0,0,270,6,88,24,2,23,44,2,1,101,0,1,6,13,82,79,5,2,3
20040405PITPHI0,PIT,1,PHI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,7,0,46,45,390,551,89,17,3,12,38,4,6,92,0,5,1,0,316,11,127,24,4,18,34,6,8,91,0,7,6,12,82,80,8,5,0
20040711TORANA0,TOR,88,ANA,1,-3,20,10,101,101,155,5,3,21,28,20,2,0,528,212,9,2,20,8,6,0,51,55,388,544,76,24,4,10,61,3,1,78,0,7,1,0,347,10,123,38,4,19,69,4,14,131,0,3,6,12,104,106,9,3,4
20040420COLLAN0,LAN,13,COL,0,-6,12,9,59,51,76,3,2,14,9,12,0,0,327,121,6,4,20,7,6,0,55,52,324,489,59,23,5,14,70,5,2,99,2,8,0,0,361,4,120,28,5,16,53,4,5,96,0,10,6,17,77,80,16,3,2
20040803TORCLE0,CLE,107,TOR,0,-1,20,12,115,109,149,1,0,1,6,20,13,0,540,194,13,3,20,2,9,0,86,80,295,456,63,21,4,22,44,4,2,61,0,6,1,0,360,13,112,42,1,27,60,4,15,99,1,7,6,12,105,104,9,4,4
20040813MONHOU0,HOU,115,MON,0,-1,20,10,99,75,153,3,1,9,13,20,9,0,548,204,11,1,20,9,4,0,46,42,389,545,73,23,3,12,47,4,4,133,0,3,0,0,363,10,118,29,3,18,70,4,7,94,0,7,4,15,85,74,19,3,1
20040622HOUPIT0,HOU,70,PIT,1,1,20,9,65,81,160,6,5,26,16,20,5,0,522,193,12,0,20,8,6,0,52,50,385,524,86,30,0,9,27,6,0,101,0,2,1,0,325,5,118,36,2,14,65,2,4,117,0,14,3,16,61,71,2,4,1
20040818TBAANA0,TBA,120,ANA,1,-2,20,9,78,89,129,5,1,17,26,20,10,0,531,165,15,1,20,8,9,0,63,56,372,538,91,34,3,13,27,3,2,51,0,3,0,0,311,7,98,33,4,13,35,2,6,107,0,6,7,8,79,63,15,5,0
20040825SEATBA0,TBA,127,SEA,0,1,20,8,83,102,132,6,4,26,16,20,11,0,531,162,22,1,20,5,11,0,62,64,331,496,77,24,3,15,49,3,4,72,1,6,0,0,350,10,105,40,1,18,45,2,4,122,0,7,7,6,79,79,6,4,0
20040416SLNCOL0,COL,10,SLN,0,-8,9,4,56,50,76,0,0,0,0,9,0,0,238,100,0,0,14,3,4,0,59,55,231,362,66,15,4,14,28,3,2,27,1,1,0,0,226,4,73,31,1,19,59,9,3,104,0,3,3,11,78,66,6,3,0
20040505MONCOL0,COL,26,MON,0,2,20,10,133,132,140,1,0,4,10,20,7,0,522,222,11,4,20,4,9,0,73,73,305,481,82,28,3,18,37,7,3,67,0,2,1,0,249,4,86,39,3,35,66,4,3,98,0,5,2,12,116,106,5,5,2
20040528DETBAL0,BAL,44,DET,0,2,20,8,100,139,148,0,0,0,0,20,4,0,528,199,9,3,19,6,8,0,52,53,345,490,65,21,2,14,46,6,2,68,2,3,1,0,397,13,129,37,1,24,56,6,5,88,0,6,6,15,94,91,15,5,1
20040615NYNCLE0,CLE,62,NYN,0,-5,20,12,114,87,146,0,0,0,0,20,5,0,562,234,11,1,20,2,7,0,69,67,365,540,100,29,2,11,42,5,3,59,1,3,3,0,343,3,115,40,2,21,67,5,10,94,0,10,6,14,103,96,11,12,3
20040617FLOCHA0,FLO,66,CHA,1,1,20,11,86,83,145,2,1,9,7,20,6,0,534,198,10,0,20,8,6,0,49,50,394,545,74,25,2,12,41,4,3,136,0,4,1,0,350,10,121,40,3,15,55,4,6,92,0,9,7,22,83,75,12,5,0
20040606SDNMIL0,MIL,54,SDN,0,-5,20,10,59,64,136,5,2,12,18,20,6,0,538,210,11,0,20,7,6,0,46,41,381,538,90,17,0,12,45,2,1,84,0,3,2,0,338,10,92,38,4,14,48,5,6,164,1,6,7,15,74,63,14,5,3
20040824HOUPHI0,HOU,125,PHI,1,2,20,10,96,107,135,4,4,34,22,20,12,0,542,191,15,1,2,0,1,0,9,9,30,51,8,5,0,3,3,2,0,7,0,0,0,0,326,6,84,33,2,20,59,5,6,95,0,5,5,15,72,79,18,7,1
20040718CHNMIL0,CHN,91,MIL,1,-2,20,9,73,78,129,6,2,13,13,20,11,0,507,168,17,1,20,8,8,0,46,45,374,523,57,21,1,14,52,11,1,159,0,6,1,0,335,12,114,30,5,21,45,6,1,128,0,13,5,9,81,75,5,3,3
20040417SDNARI0,ARI,11,SDN,0,-1,10,4,54,76,57,1,1,5,0,10,6,0,270,95,6,2,20,8,7,0,47,42,374,535,81,16,1,7,50,9,3,126,1,7,0,0,367,8,94,38,6,28,68,6,3,91,0,9,8,15,102,89,3,1,1
20040824SEATBA0,SEA,124,TBA,1,-1,20,7,88,103,167,5,2,11,20,20,7,0,531,185,13,2,20,2,11,0,65,70,382,548,94,32,2,18,34,7,1,65,3,0,2,0,389,8,157,26,5,15,48,5,5,111,0,9,4,17,81,77,13,5,0
20040913NYNATL1,ATL,143,NYN,0,-2,20,15,119,73,187,11,8,68,51,20,4,0,556,231,7,1,20,12,1,0,40,38,365,495,81,18,1,7,37,0,3,107,0,2,1,0,310,3,130,32,3,29,82,4,15,155,0,6,3,13,113,106,8,1,1
20040416SEATEX0,SEA,10,TEX,1,-5,9,2,45,54,61,0,0,0,0,9,2,0,236,83,3,0,20,6,11,0,60,68,329,477,80,17,5,19,38,2,2,72,0,4,0,0,379,8,141,58,2,11,52,4,4,112,0,0,4,13,97,93,11,9,1
20040501COLATL1,COL,22,ATL,1,1,20,8,121,132,137,0,0,0,0,20,7,0,520,219,9,3,20,5,9,0,71,71,317,484,79,27,2,18,36,6,1,69,0,2,1,0,255,4,81,48,3,33,64,4,7,106,0,4,1,16,119,102,5,5,2
20040514SFNPIT0,PIT,33,SFN,0,2,20,7,89,108,145,0,0,0,0,20,9,1,561,225,12,2,11,3,5,0,38,40,159,252,45,13,1,9,19,3,7,47,0,1,0,0,343,4,123,22,8,14,34,6,12,100,0,6,4,17,77,73,7,4,1
20040704ATLBOS0,BOS,80,ATL,0,-6,20,8,107,98,151,2,1,9,7,20,20,0,539,200,19,3,20,9,8,0,72,61,347,526,98,24,1,10,45,5,3,58,0,2,0,0,325,4,102,36,4,19,68,3,11,126,0,3,3,20,90,70,7,1,0
20040612CHAATL0,ATL,61,CHA,0,-2,20,11,92,79,151,1,1,6,4,20,10,1,532,223,19,0,20,8,7,0,56,55,389,545,104,20,5,12,28,2,2,84,0,1,1,0,344,4,113,31,4,25,71,4,9,149,0,4,2,14,90,93,7,5,0
20040718OAKCHA0,OAK,90,CHA,1,2,20,11,99,98,153,5,4,20,14,20,10,0,532,218,12,1,20,12,3,0,57,54,423,581,97,23,1,10,45,6,0,100,0,6,1,0,348,7,130,43,4,20,82,5,3,129,0,0,6,14,107,97,6,3,2
20040618SFNBOS0,BOS,66,SFN,0,5,20,10,106,119,159,0,0,0,0,20,19,0,534,224,15,4,20,6,7,0,64,59,373,544,87,28,3,11,41,9,1,77,0,2,2,0,265,7,96,49,2,27,78,4,11,132,0,0,5,12,104,112,9,5,1
20040809CHACLE0,CHA,109,CLE,1,-2,20,8,97,96,109,14,8,88,66,20,4,0,530,197,10,4,4,1,2,0,16,17,56,89,15,4,1,7,5,0,1,11,0,0,1,0,369,4,101,26,1,32,41,5,9,120,0,8,8,14,81,98,5,8,0
20040528MONCIN0,CIN,48,MON,0,1,20,13,88,77,133,0,0,0,0,20,5,0,540,212,10,1,20,5,11,0,71,71,385,546,80,29,7,16,34,7,2,68,0,6,0,0,329,6,93,27,6,20,68,8,10,122,0,5,5,15,85,86,5,4,0
20040917CLEKCA0,KCA,146,CLE,0,2,20,7,113,109,137,13,6,67,65,20,12,0,525,178,10,0,15,2,8,0,59,61,250,369,58,26,2,14,21,5,3,46,0,7,5,0,335,9,144,34,3,18,59,2,7,152,0,3,5,21,116,97,5,3,2
20040610ANAMIL0,MIL,57,ANA,0,-1,20,11,62,57,144,2,2,13,2,20,3,0,559,227,12,0,19,5,7,0,59,65,314,474,80,21,7,14,38,6,2,52,0,6,0,0,357,14,108,37,2,13,60,7,10,160,1,4,7,13,76,55,19,5,3
20040417CHNCIN0,CIN,10,CHN,0,1,9,5,41,35,75,4,2,22,22,9,2,0,237,99,2,3,20,5,12,0,82,83,355,529,88,25,6,19,41,6,2,61,0,4,0,0,295,6,102,29,3,23,71,4,10,125,0,3,4,13,82,67,5,3,1
20040711CLEOAK0,CLE,87,OAK,1,3,20,9,115,128,136,5,4,25,29,20,11,0,555,198,13,3,20,8,3,0,52,53,352,507,61,28,2,14,54,8,1,96,0,3,0,0,401,9,104,49,3,21,59,13,6,105,0,2,2,15,107,98,14,8,2
20040930TBADET2,DET,159,TBA,0,-2,20,7,92,105,142,2,2,12,2,20,5,0,536,221,17,1,15,4,7,0,38,42,215,317,59,15,3,8,25,3,2,40,1,3,0,0,313,5,91,26,4,25,48,0,7,140,0,5,4,9,87,72,9,2,2
20040704PITMIL0,PIT,79,MIL,1,4,20,11,98,76,110,8,7,46,21,20,4,0,525,235,10,0,4,1,2,0,6,8,70,100,17,2,0,0,9,0,1,11,0,1,0,0,293,7,82,24,4,11,29,2,4,79,0,6,1,5,72,53,3,3,2
20040507FLOSDN0,FLO,29,SDN,1,2,20,9,98,107,139,0,0,0,0,20,8,0,546,224,16,1,20,8,5,0,51,56,393,563,84,30,3,8,37,7,9,77,1,2,0,0,358,3,112,25,4,24,62,1,5,120,0,8,4,12,91,85,18,4,1
20040702PITMIL2,MIL,77,PIT,0,-11,20,12,94,78,168,6,1,16,28,20,8,0,531,200,11,0,2,0,0,0,1,1,26,32,6,1,0,0,1,0,0,3,0,0,0,0,304,6,118,30,3,16,67,8,9,123,2,8,4,14,90,70,11,9,0
20040426MINTOR0,MIN,19,TOR,1,-5,18,12,110,103,127,0,0,0,0,18,6,0,502,184,15,2,20,11,3,0,52,52,386,529,102,22,4,16,12,5,0,78,0,1,3,0,387,7,117,46,8,22,59,7,4,85,0,5,5,27,104,111,14,6,1
20040619ARITBA0,ARI,68,TBA,1,-7,20,10,86,111,133,1,0,2,6,20,16,1,528,210,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,1,96,30,5,12,44,3,3,73,0,0,4,13,71,54,1,4,0
20040624TORTBA0,TBA,69,TOR,0,6,20,16,108,82,139,2,1,6,3,20,4,0,547,198,12,1,14,4,5,0,43,38,216,331,54,19,1,9,27,2,1,35,3,1,0,0,368,6,117,32,11,15,54,3,6,81,0,4,9,11,100,90,13,7,1
20040418TORBAL0,BAL,11,TOR,0,7,10,6,57,47,82,2,2,16,5,10,5,0,286,122,9,0,12,3,7,0,31,33,223,317,41,13,2,9,28,4,2,38,1,1,0,0,364,12,136,31,1,23,70,7,9,118,0,9,6,17,104,91,14,4,0
20040503ANADET0,ANA,26,DET,1,2,20,12,99,85,133,3,2,24,17,20,8,0,531,183,15,2,20,12,7,0,61,56,415,563,76,30,1,20,33,2,1,100,1,5,4,0,391,8,132,36,6,19,41,4,10,108,0,4,4,13,92,91,23,6,1
20040619CHNOAK0,OAK,66,CHN,0,-1,20,13,131,82,153,1,1,2,1,20,6,0,542,224,13,1,20,11,5,0,52,49,423,575,89,22,2,14,38,5,0,108,0,2,0,0,297,5,114,44,2,23,48,2,4,92,0,6,7,16,102,95,5,2,0
20040921BOSBAL0,BAL,149,BOS,0,-1,20,13,130,79,144,12,8,75,60,20,16,0,541,211,15,2,20,10,6,0,52,56,350,505,93,18,3,17,34,2,0,75,0,4,1,0,321,8,149,37,4,15,54,2,6,143,1,7,10,11,112,112,6,3,1
20040708MINDET0,DET,84,MIN,0,-6,20,9,118,121,160,9,4,52,48,20,7,0,535,176,16,1,20,7,7,0,67,71,369,541,102,29,3,18,36,5,0,60,0,4,1,0,342,5,130,53,8,23,53,14,9,138,0,2,4,12,115,114,8,3,1
20040418ANAOAK0,OAK,12,ANA,0,6,11,7,50,49,80,2,1,6,6,11,9,0,294,128,6,2,20,8,8,0,60,51,393,551,92,20,0,6,45,3,3,84,0,4,0,0,322,9,99,40,3,19,69,1,5,121,0,0,5,26,87,78,6,4,1
20040502NYAKCA0,NYA,25,KCA,1,2,20,11,94,90,149,2,2,17,6,20,7,0,537,206,21,0,20,8,7,0,68,65,395,563,101,27,2,15,32,4,2,103,0,0,1,0,374,12,103,34,1,25,86,7,9,113,0,3,5,20,102,104,8,5,3
20040623NYNCIN0,CIN,71,NYN,0,2,20,9,107,131,140,1,0,4,7,20,11,0,533,197,16,2,13,4,2,0,35,36,222,306,38,24,1,11,13,1,1,47,2,2,0,0,305,4,109,36,2,31,55,8,5,128,0,6,5,11,90,87,8,3,3
20040724CHADET0,CHA,94,DET,1,1,20,11,90,84,103,1,1,6,4,20,6,0,511,189,9,0,16,6,7,0,53,53,297,428,71,20,0,13,40,3,0,62,0,3,0,0,349,7,106,24,1,30,60,3,6,118,0,7,5,15,94,90,8,1,1
20040420SEAOAK0,OAK,14,SEA,0,-1,13,8,58,52,106,4,2,15,18,13,9,0,361,143,6,2,14,5,5,0,38,42,230,336,62,14,1,5,38,1,1,72,0,6,1,0,332,10,110,33,3,19,73,1,6,125,0,0,7,28,88,74,6,3,1
20040507SEANYA0,SEA,29,NYA,1,4,20,10,75,87,152,0,0,0,0,20,4,0,561,207,9,1,20,6,8,0,61,57,392,545,82,24,3,18,40,6,1,59,2,0,3,0,391,8,128,34,4,14,65,3,11,119,0,4,3,19,81,71,7,8,0
20040803HOUATL0,ATL,105,HOU,0,-1,20,15,97,57,157,3,1,9,11,20,7,0,544,210,17,2,20,12,4,0,37,42,387,539,82,22,1,3,60,0,4,98,0,3,0,0,341,2,124,36,6,23,61,12,8,99,0,9,5,20,89,94,9,4,0
20040811OAKDET0,OAK,113,DET,1,-8,20,13,117,83,162,7,5,23,21,20,3,0,565,227,7,2,20,7,8,0,69,60,372,528,87,24,3,20,40,4,5,66,0,6,2,0,365,12,129,43,1,26,81,3,10,129,0,4,6,21,109,98,4,4,0
20040502DETSEA0,SEA,25,DET,0,10,20,8,76,95,149,2,1,5,5,20,2,0,536,203,6,0,20,5,12,0,63,71,310,461,77,16,5,22,41,3,1,73,0,4,1,0,399,6,116,37,2,15,57,7,9,122,0,2,5,19,79,75,8,3,0
20040827TORNYA0,TOR,129,NYA,1,-1,20,6,89,112,129,10,2,30,62,20,8,1,514,197,9,1,10,2,2,0,29,28,163,244,39,16,1,7,22,5,3,36,1,2,1,0,348,5,113,33,3,18,53,3,7,144,1,0,5,18,86,81,5,10,1
20040906PITMIL0,MIL,136,PIT,0,4,20,5,78,117,145,16,5,51,76,20,6,0,540,204,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,4,83,34,4,18,66,4,6,142,1,1,4,8,73,65,23,4,0
20040514CHAMIN0,CHA,34,MIN,1,-1,20,11,93,94,150,0,0,0,0,20,9,0,538,207,13,3,6,3,1,0,18,15,116,164,24,8,0,2,17,2,0,19,0,2,0,0,361,8,106,34,2,32,75,5,7,120,0,7,7,13,101,94,10,5,2
20040409ARISLN0,ARI,4,SLN,1,-7,3,2,17,16,16,0,0,0,0,3,2,0,87,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,7,93,41,6,28,68,5,6,81,0,7,4,13,98,88,4,1,1
20040630OAKANA0,ANA,77,OAK,0,-2,20,8,83,92,147,11,6,51,39,20,3,0,564,186,11,2,20,7,12,0,65,64,390,552,88,26,3,17,33,5,3,68,1,5,1,0,363,8,144,46,6,14,52,4,4,109,0,6,6,18,99,84,13,9,0
20040629ARISDN0,SDN,76,ARI,0,1,20,10,80,71,144,10,7,41,41,20,1,0,539,198,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,5,106,30,1,11,46,6,6,93,0,2,7,11,65,72,5,2,1
20040828CLECHA0,CLE,131,CHA,1,-2,20,9,89,107,136,17,8,94,116,20,4,0,524,178,15,1,20,7,5,0,68,69,327,493,64,29,4,21,47,5,1,100,0,4,0,0,361,5,111,36,8,25,80,0,8,107,1,4,7,23,97,89,11,5,2
20040605CHNPIT0,PIT,52,CHN,0,-5,20,11,98,100,162,10,5,50,70,20,13,3,540,222,16,0,20,5,9,0,83,74,345,540,96,36,2,17,44,4,5,75,0,7,0,0,333,7,139,36,5,19,41,6,20,120,0,15,6,16,93,86,12,7,0
20040807COLCIN0,COL,110,CIN,1,4,20,11,113,101,144,4,2,20,15,20,4,0,537,238,9,2,20,7,6,0,61,67,364,557,106,31,3,8,46,9,8,46,1,12,0,0,340,9,107,26,7,38,64,5,4,119,0,12,3,19,113,104,8,3,0
20040520PITSDN0,SDN,41,PIT,0,-2,20,12,78,70,144,2,2,13,6,20,5,0,534,189,13,2,20,6,8,0,69,69,325,481,79,27,5,22,28,4,0,36,0,2,2,0,354,7,108,35,4,10,55,7,4,89,0,2,6,17,79,68,2,5,0
20040506ATLSDN0,SDN,29,ATL,0,4,20,13,88,75,156,2,1,4,4,20,11,0,528,192,13,1,20,8,8,0,61,56,355,516,98,24,3,15,37,3,2,63,0,0,0,0,347,5,118,24,7,14,69,6,5,99,1,8,8,17,72,79,6,3,1
20040715NYNPHI0,NYN,88,PHI,1,1,20,11,109,94,133,9,6,46,27,20,10,0,528,201,17,1,20,10,7,0,47,45,380,532,72,26,3,14,42,1,4,72,2,3,0,0,326,10,117,35,4,36,49,6,7,143,0,9,2,13,111,100,12,4,1
20040406ATLNYN0,ATL,1,NYN,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,4,0,52,51,375,537,69,23,2,11,55,3,4,96,0,3,1,0,292,6,120,44,4,17,55,6,8,97,0,6,6,13,95,82,3,4,1
20040907SDNSLN0,SDN,138,SLN,1,-2,20,10,101,99,155,4,1,14,23,20,8,0,528,200,14,1,20,11,4,0,34,29,362,505,73,18,5,10,37,8,4,118,0,0,0,0,342,9,124,35,4,20,59,3,7,108,0,5,6,10,82,96,4,4,0
20040630CINNYN0,CIN,77,NYN,1,2,20,7,101,137,148,4,2,21,20,20,8,0,536,202,10,0,20,5,9,0,70,71,390,551,80,27,7,18,32,4,2,80,0,7,0,0,312,6,118,41,2,17,68,5,2,131,0,6,6,15,86,74,13,4,3
20040630ARISDN0,SDN,77,ARI,0,-3,20,10,75,70,142,11,8,44,43,20,1,0,539,199,14,1,20,11,6,0,56,50,355,511,95,23,2,18,31,2,0,78,0,2,0,0,368,6,114,30,4,5,45,7,7,88,0,7,6,15,61,56,5,4,0
20040606ATLPHI0,PHI,55,ATL,0,-2,20,10,93,95,160,7,4,29,30,20,9,0,537,190,10,0,20,6,7,0,64,62,372,542,85,34,2,12,37,3,6,89,0,0,0,0,344,12,112,36,3,27,66,5,5,122,0,8,6,13,104,100,18,5,0
20040421TORBOS0,BOS,14,TOR,0,2,13,8,63,58,110,4,3,19,17,13,7,0,373,146,14,1,20,6,4,0,60,50,380,532,78,19,2,14,39,6,0,96,0,3,1,0,326,12,118,28,0,25,75,4,9,138,0,1,1,20,85,82,7,5,2
20041003CHNATL0,ATL,162,CHN,0,-2,20,13,96,85,145,5,3,21,24,20,6,0,537,209,10,1,18,8,6,0,43,41,331,459,78,19,2,15,17,2,0,78,0,0,1,0,307,8,110,31,4,14,46,4,2,111,0,14,7,10,81,62,14,4,1
20040414CLEMIN0,CLE,9,MIN,1,-4,8,3,43,37,61,4,2,27,21,8,3,0,234,89,3,2,20,6,11,0,69,68,364,533,88,34,4,18,27,6,3,68,0,4,0,0,422,13,125,40,2,22,53,4,13,104,0,4,3,22,105,88,16,7,2
20040616MONMIN0,MON,63,MIN,1,-1,20,6,67,91,140,1,0,2,8,20,7,0,533,218,8,2,7,2,3,0,25,26,93,151,33,4,2,7,15,4,3,18,0,1,3,0,343,6,100,31,1,16,44,5,7,108,0,8,4,16,56,63,8,4,0
20040819MILCHN0,MIL,119,CHN,1,-3,20,7,69,110,138,13,7,33,40,20,14,1,540,171,17,2,20,8,9,0,52,49,328,463,59,27,0,16,38,10,1,92,1,6,8,0,311,2,101,25,5,15,53,8,8,164,2,1,3,15,58,59,19,4,2
20041003PHIFLO0,PHI,162,FLO,1,6,20,13,118,92,159,18,6,82,99,20,7,0,564,216,8,2,20,6,7,0,78,78,336,492,59,37,2,24,38,4,3,73,0,1,0,0,350,7,127,36,2,27,75,5,5,119,0,9,5,12,112,102,8,5,0
20040602MINTBA0,TBA,51,MIN,0,2,20,9,100,117,123,5,3,24,28,20,10,0,534,170,19,3,12,4,7,0,37,35,224,313,33,11,2,18,26,5,1,48,0,1,0,0,383,7,115,36,3,17,40,4,7,95,0,2,7,8,89,86,16,7,1
20040822BALTOR0,BAL,122,TOR,1,-3,20,11,110,104,165,11,6,66,66,20,4,1,528,193,12,2,20,5,7,0,54,51,329,496,76,25,3,9,53,6,1,98,2,4,0,0,367,8,141,38,1,25,65,3,3,106,1,6,9,20,97,108,12,2,0
20040908CHNMON0,MON,139,CHN,0,6,20,9,82,116,141,5,2,19,22,20,20,0,555,208,20,0,8,2,6,0,33,32,110,182,39,8,1,7,18,3,4,21,1,1,2,0,300,2,79,33,5,11,59,3,3,80,0,7,3,10,66,53,11,1,0
20040711NYATBA0,TBA,87,NYA,0,-7,20,10,94,94,149,11,3,44,63,20,9,0,523,230,12,0,20,7,6,0,61,60,348,511,91,29,1,13,31,4,2,38,0,5,0,0,371,8,130,27,5,22,75,7,6,111,0,3,9,18,95,103,15,5,1
20040909TEXCHA0,CHA,139,TEX,0,4,20,10,102,123,109,8,5,48,35,20,6,0,525,188,14,1,20,9,7,0,67,66,420,583,118,20,3,18,26,5,1,86,0,0,4,0,335,4,119,43,4,23,44,1,9,116,0,10,8,11,111,96,9,6,3
20040531LANMIL0,LAN,49,MIL,1,1,20,8,73,78,152,3,1,7,8,20,6,0,543,210,10,1,20,8,7,0,57,54,378,515,82,22,2,15,27,2,4,93,1,1,1,0,375,5,124,25,5,15,48,2,7,97,0,8,2,16,74,71,12,7,1
20040519PHILAN0,PHI,38,LAN,1,5,20,13,123,89,147,1,1,8,7,20,14,0,555,232,18,1,10,5,0,0,23,24,168,238,34,14,0,9,15,0,4,33,0,1,0,0,342,4,107,40,3,24,63,7,9,119,0,4,6,13,103,97,14,4,0
20040928KCACLE0,KCA,157,CLE,1,-4,20,9,115,108,142,17,8,84,84,20,5,0,526,179,11,1,20,7,11,0,78,74,366,547,92,34,6,21,32,2,3,78,0,2,0,0,303,8,104,33,2,18,46,1,4,112,0,4,4,11,88,81,8,3,2
20040411KCACLE0,CLE,7,KCA,0,-2,6,2,34,29,45,3,1,13,11,6,3,0,183,63,1,2,20,5,7,0,62,59,389,540,81,24,3,19,32,6,3,64,0,3,5,0,413,9,127,39,2,19,53,4,7,119,0,6,3,22,100,84,16,7,2
20040427SFNATL0,ATL,20,SFN,0,9,19,10,95,87,129,1,0,2,3,19,10,0,509,235,8,3,3,1,1,0,11,8,41,65,8,3,0,1,11,0,1,12,0,0,0,0,260,4,97,30,3,14,63,4,3,82,0,2,6,12,87,76,10,2,0
20040620FLOTEX0,TEX,66,FLO,0,2,20,10,103,106,125,2,2,15,7,20,13,0,535,205,15,1,20,11,4,0,59,55,386,549,95,23,4,17,30,12,3,72,0,1,3,0,313,7,98,26,1,30,40,5,5,121,0,1,5,11,89,95,8,6,0
20040616ATLKCA0,ATL,64,KCA,1,-6,20,10,92,93,152,1,1,3,2,20,12,1,526,214,20,0,12,5,5,0,34,27,206,302,48,12,1,5,31,1,2,55,0,1,0,0,311,3,102,29,5,22,65,4,10,140,0,8,2,15,87,88,7,3,0
20040718OAKCHA0,CHA,88,OAK,0,-2,20,11,85,89,107,5,1,14,20,20,7,0,517,197,12,0,20,10,4,0,70,68,402,569,91,29,2,20,36,1,3,84,1,2,1,0,349,6,102,23,3,33,52,1,2,132,0,4,7,12,92,100,6,4,0
20040627BOSPHI0,PHI,73,BOS,0,-9,20,11,114,109,139,2,1,10,14,20,3,0,523,171,9,0,20,7,6,0,70,66,342,521,91,34,3,14,42,3,4,79,0,5,0,0,361,8,113,36,2,31,85,5,8,123,0,1,6,17,108,107,9,3,0
20040718PITFLO0,FLO,91,PIT,0,-2,20,7,72,92,149,5,1,14,20,20,4,0,519,199,9,2,20,9,7,0,47,46,391,538,77,29,2,12,33,3,5,106,0,5,0,0,313,8,84,27,7,11,51,5,4,84,0,5,2,9,59,60,11,7,3
20040604ANACLE0,ANA,54,CLE,1,-3,20,11,97,90,131,1,1,5,2,20,3,0,535,189,15,1,20,6,5,0,54,52,307,455,74,19,2,8,43,12,1,46,1,4,1,0,352,3,137,32,7,17,43,6,10,114,0,6,3,13,91,95,20,7,1
20040916ARICOL0,COL,146,ARI,0,-3,20,8,99,110,119,15,10,102,58,20,1,0,526,225,7,4,4,2,2,0,16,16,59,91,10,6,0,7,8,0,1,18,0,0,0,0,288,2,99,27,2,18,41,9,3,119,0,8,6,15,74,77,3,3,1
20041001CHNATL0,CHN,160,ATL,1,-1,20,12,96,75,152,3,2,14,8,20,1,0,567,178,6,0,20,7,8,0,52,49,385,539,72,21,5,14,48,10,0,135,0,6,2,0,365,13,103,34,2,26,75,3,5,116,0,8,4,24,89,78,7,4,4
20040604SEACHA0,CHA,52,SEA,0,2,20,11,116,72,144,0,0,0,0,20,1,0,541,226,15,1,20,8,8,0,60,60,392,549,92,21,2,15,51,2,0,72,0,3,2,0,349,6,131,38,3,28,67,4,2,127,0,9,6,11,114,110,12,4,3
20040410FLOPHI0,FLO,5,PHI,1,2,4,3,13,9,27,1,1,4,3,4,0,0,108,30,0,0,20,10,7,0,64,65,333,477,77,27,5,14,32,5,1,51,0,0,0,0,351,7,116,29,0,14,58,3,8,102,0,10,5,13,73,72,7,5,2
20040620NYNDET0,DET,68,NYN,0,-5,20,9,91,87,156,2,0,5,7,20,5,0,542,218,14,0,20,7,9,0,73,71,318,481,75,21,1,22,49,5,2,73,0,2,2,0,323,3,117,40,9,18,50,7,3,111,1,4,7,14,84,87,11,4,1
