gid,team,gameNumber,opp,home,spread,n,wins,scored,allowed,lob,n_vs,wins_vs,scored_vs,allowed_vs,dn,dUR,dTUR,dP,dA,dE,dPB,pn,p_W,p_L,p_SV,p_R,p_ER,p_IP,p_BF,p_S,p_D,p_T,p_HR,p_BB,p_HBP,p_IBB,p_K,p_BK,p_WP,p_PO,p_GDP,b_O,b_E,b_S,b_D,b_T,b_HR,b_BB,b_IBB,b_HBP,b_K,b_I,b_SH,b_SF,b_GDP,b_R,b_RBI,b_SB,b_CS,b_PO
20030403HOUCOL0,HOU,3,COL,1,-5,2,2,18,11,18,2,2,18,11,2,2,0,54,24,4,0,1,0,1,0,2,2,8,13,6,0,0,0,0,0,1,1,0,0,0,0,318,7,111,18,3,25,59,4,5,127,0,4,4,11,82,80,9,2,2
20030618MILSLN0,MIL,70,SLN,1,-8,20,10,97,113,129,8,2,38,63,20,9,0,529,206,13,0,20,4,13,0,80,84,339,527,103,35,1,14,47,3,2,82,0,3,1,0,313,7,119,25,2,24,54,5,7,151,0,9,3,18,93,83,11,6,2
20030803ATLLAN0,LAN,110,ATL,0,4,20,7,70,78,123,5,1,14,23,20,7,0,539,234,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,8,95,31,2,14,38,4,5,115,0,3,3,10,58,64,9,8,1
20030701LANSDN0,LAN,81,SDN,1,-6,20,11,61,55,126,7,3,16,22,20,3,0,544,214,11,0,20,11,6,0,45,43,430,571,60,21,1,16,55,1,2,125,0,7,1,0,376,11,91,26,3,14,41,6,10,108,0,5,4,17,59,61,9,8,1
20030713MONFLO0,MON,94,FLO,1,-7,20,9,104,87,128,9,5,39,31,20,10,1,527,216,13,2,14,6,4,0,31,31,265,368,47,18,2,12,22,5,4,48,0,1,0,0,295,7,93,32,5,17,53,8,5,85,0,7,4,18,84,67,12,1,0
20030805BOSANA0,ANA,111,BOS,0,-1,20,6,69,97,134,6,3,24,24,20,6,0,525,186,13,0,20,6,9,0,64,68,367,530,95,21,1,17,34,6,3,102,1,5,1,0,341,3,109,42,3,14,45,4,4,91,0,4,6,10,78,65,18,4,1
20030513SLNCIN0,SLN,36,CIN,1,-5,20,9,104,76,144,4,0,17,23,20,3,0,555,222,6,0,20,5,6,0,63,66,342,491,68,23,2,17,51,5,3,63,0,0,3,0,358,8,103,48,3,23,41,9,12,109,0,7,11,16,99,94,6,3,1
20030417MILHOU0,MIL,16,HOU,1,2,15,5,62,91,120,0,0,0,0,15,6,0,390,126,9,1,14,3,8,0,38,36,224,345,58,14,3,12,35,2,1,56,0,2,1,0,316,8,96,33,4,25,54,3,7,116,0,5,4,14,82,70,6,9,1
20030602SFNCOL0,COL,58,SFN,0,3,20,10,96,84,154,7,3,31,32,20,6,0,525,207,11,0,20,9,8,0,67,64,361,527,69,28,5,17,48,8,2,75,1,3,2,0,283,8,96,31,2,17,55,8,5,153,0,5,1,14,77,87,5,4,0
20030708NYNATL0,ATL,88,NYN,0,2,20,11,88,103,134,7,4,36,30,20,9,0,538,219,15,3,20,5,7,0,67,72,318,471,80,27,1,16,42,2,3,64,0,0,1,0,383,4,95,30,0,25,65,3,4,101,0,9,4,17,85,84,8,0,2
20030803SEACHA0,CHA,111,SEA,0,-6,20,15,139,96,141,8,2,26,53,20,7,0,552,201,10,1,20,7,9,0,79,68,382,552,104,27,3,15,34,2,2,69,0,1,1,0,365,4,127,39,2,31,60,2,3,116,0,4,5,9,112,104,13,6,1
20030824LANNYN0,NYN,129,LAN,0,1,20,12,107,71,146,5,2,10,12,20,3,0,523,185,7,0,20,5,10,0,56,61,335,487,88,18,5,17,44,1,2,48,0,1,0,0,324,6,125,36,1,16,69,6,6,97,0,10,6,17,95,79,17,4,1
20030423FLOMIL0,MIL,21,FLO,0,-1,20,8,81,114,165,1,0,2,4,20,6,0,537,179,12,1,20,6,12,0,71,69,360,531,86,28,1,17,50,4,1,85,0,4,0,0,302,5,108,34,4,20,53,2,9,119,0,14,6,10,73,74,9,6,1
20030909MONCHN0,MON,145,CHN,1,-1,20,8,90,87,136,3,1,8,10,20,14,0,520,184,12,1,20,7,6,0,49,50,332,482,74,25,2,8,47,6,3,52,0,9,0,0,326,1,108,22,5,18,55,6,4,132,0,6,3,10,77,72,13,3,1
20030823DETANA0,DET,128,ANA,1,-6,20,3,77,125,123,5,0,26,41,20,14,0,543,222,22,0,2,0,1,0,6,6,39,56,10,2,0,3,2,1,0,9,0,0,1,0,320,5,96,21,7,24,46,1,5,124,0,6,4,15,64,68,3,8,1
20030613TEXFLO0,FLO,68,TEX,0,8,20,12,104,81,122,0,0,0,0,20,4,0,540,196,6,1,20,6,7,0,62,57,351,508,80,32,9,10,34,2,7,92,4,2,0,0,354,8,120,40,6,25,52,9,3,107,0,6,5,19,104,101,13,8,1
20030426PITLAN0,LAN,24,PIT,0,1,20,8,66,70,150,1,1,5,2,20,1,0,555,226,18,1,20,9,4,0,56,53,405,568,73,31,2,19,51,1,3,127,0,4,1,0,330,9,88,32,0,16,52,4,4,144,0,8,4,18,52,66,4,3,0
20030501NYASEA0,NYA,28,SEA,1,1,20,15,117,71,173,2,1,8,11,20,4,0,537,193,14,1,20,11,7,0,52,46,413,548,83,27,4,10,31,2,0,129,0,6,1,0,367,7,124,30,2,37,96,7,9,124,0,4,2,15,119,123,15,3,0
20030707NYNATL0,ATL,87,NYN,0,4,20,10,82,102,135,6,3,29,27,20,7,0,535,215,13,3,14,7,2,0,36,36,259,371,52,22,2,10,29,4,6,52,0,4,0,0,383,3,98,29,1,23,68,3,3,85,0,5,4,17,86,82,8,0,2
20030516SDNATL0,ATL,42,SDN,0,2,20,16,123,81,141,1,1,15,6,20,7,0,546,249,9,2,20,6,8,0,71,64,370,544,90,18,3,20,49,3,4,38,0,7,0,0,355,3,125,44,3,34,71,5,4,95,0,8,8,11,126,129,11,5,2
20030717TBATEX0,TEX,94,TBA,0,6,20,11,94,111,125,5,4,31,25,20,8,3,534,197,14,1,20,6,9,0,72,71,353,504,81,35,2,18,22,2,2,73,0,2,0,0,321,6,109,19,7,22,35,2,7,110,0,2,7,13,73,79,5,4,0
20030909CINPIT0,PIT,143,CIN,0,-4,20,8,91,98,156,9,7,60,37,20,1,0,519,208,11,1,17,3,4,0,43,44,280,401,67,16,1,14,31,7,3,54,0,3,0,0,335,10,119,30,5,29,50,5,17,104,1,7,3,10,95,99,12,6,4
20030628NYANYN1,NYA,79,NYN,1,6,20,15,113,83,154,3,3,18,7,20,8,0,546,217,14,0,20,8,6,0,55,53,382,535,76,25,1,13,38,5,1,134,0,9,0,0,359,4,115,36,0,31,98,8,9,125,0,1,6,14,117,111,9,6,0
20030813TBABAL0,TBA,119,BAL,1,1,20,12,108,108,126,15,9,75,73,20,5,0,528,169,13,2,16,5,5,0,38,39,304,422,38,19,3,14,46,6,1,72,1,2,2,0,396,10,136,47,1,16,40,5,6,94,0,5,4,12,101,89,20,3,1
20030816ATLARI0,ARI,122,ATL,0,-4,20,10,54,55,133,4,1,17,27,20,3,0,553,204,13,0,20,5,6,0,64,61,341,506,94,26,1,12,35,2,4,73,2,2,0,0,338,5,101,29,9,14,38,7,4,120,0,10,4,15,56,65,9,11,1
20030831TEXMIN0,TEX,137,MIN,1,1,20,11,98,104,128,5,3,26,21,20,8,0,549,216,13,1,8,4,3,0,22,25,148,207,33,9,1,8,10,3,0,36,1,1,1,0,360,10,92,37,9,27,53,3,8,128,0,3,6,19,99,99,7,4,1
20030515NYAANA0,ANA,39,NYA,0,-6,20,10,92,84,125,5,3,26,25,20,6,0,546,182,10,2,20,6,7,0,53,62,375,538,97,20,1,14,42,3,1,67,0,3,0,0,366,5,123,37,3,20,45,10,4,93,0,2,5,16,90,88,19,4,1
20030514MINKCA0,KCA,38,MIN,0,-7,20,9,96,109,132,4,3,11,10,20,7,0,527,218,14,0,20,8,6,0,45,48,382,530,74,27,2,12,42,2,0,73,1,3,0,0,377,9,114,31,3,25,62,4,10,110,0,9,4,20,94,92,9,7,0
20030412DETCHA0,CHA,11,DET,0,-1,10,6,51,34,69,4,4,27,4,10,3,0,261,94,7,1,1,0,0,0,1,2,20,27,6,1,0,0,1,0,0,1,0,0,0,0,345,5,100,34,5,28,69,2,8,108,0,3,8,20,100,95,2,2,0
20030424CHNSDN0,CHN,22,SDN,1,-1,20,12,111,77,132,2,1,7,4,20,19,0,531,201,19,3,20,8,7,0,46,46,374,535,59,25,0,11,53,6,5,130,0,8,0,0,348,10,105,50,4,15,51,9,6,121,0,11,3,19,104,92,10,3,2
20030418MINNYA0,NYA,16,MIN,0,7,15,12,96,51,127,3,3,11,4,15,1,0,403,142,11,1,20,8,4,0,57,59,365,518,70,32,1,16,36,6,5,124,0,12,3,0,329,8,107,42,3,28,76,12,11,112,0,1,4,16,106,106,9,3,0
20030409CLECHA0,CHA,8,CLE,0,-3,7,4,37,27,45,1,1,5,3,7,3,0,183,64,6,1,20,6,7,0,60,63,353,505,83,18,1,16,49,6,1,74,0,5,0,0,352,8,112,35,6,25,64,1,8,110,0,3,9,19,104,104,4,0,0
20030911MONCHN0,CHN,146,MON,0,-1,20,12,89,86,147,5,3,18,19,20,6,0,543,200,14,0,20,11,4,0,49,41,419,570,82,24,3,13,30,6,2,155,0,6,0,0,330,11,111,26,2,18,58,4,7,132,0,9,5,11,92,65,12,5,1
20030719BOSTOR0,TOR,98,BOS,0,-1,20,7,87,112,117,15,8,98,80,20,9,0,537,228,18,3,20,10,8,0,81,83,376,544,91,32,8,15,32,1,1,76,0,5,1,0,349,7,117,40,7,21,48,0,10,125,0,0,3,23,98,87,5,4,0
20030827COLSFN0,COL,135,SFN,1,-2,20,7,89,114,131,15,6,69,74,20,6,0,528,244,16,1,1,0,0,0,1,1,18,25,4,1,0,0,3,0,0,0,0,0,0,0,295,7,92,33,3,18,55,7,9,87,0,6,6,13,73,73,9,5,0
20030901PHIBOS0,BOS,137,PHI,0,4,20,10,113,99,157,2,0,5,11,20,6,0,534,212,12,2,20,7,7,0,66,67,392,560,87,41,4,14,21,5,5,71,0,4,1,0,344,5,120,32,2,25,75,5,3,121,0,11,6,11,95,100,3,3,0
20030408SFNSDN0,SFN,8,SDN,1,-5,7,7,43,20,52,4,4,25,10,7,1,0,189,71,3,0,20,11,4,0,56,49,359,505,55,21,4,14,61,4,2,74,2,11,2,0,320,8,102,34,6,33,86,16,5,133,0,9,5,14,113,105,13,3,1
20030923SDNLAN0,LAN,156,SDN,0,1,20,11,84,74,135,16,6,50,66,20,9,0,531,208,15,3,20,8,3,0,44,48,326,456,78,14,3,12,37,1,2,81,0,0,0,0,362,13,114,21,7,23,40,8,2,85,0,5,3,12,71,74,11,4,1
20030521ARISFN0,ARI,47,SFN,1,-6,20,10,96,86,151,2,1,9,9,20,6,0,555,207,9,3,20,7,2,0,47,44,371,516,78,19,3,7,41,7,3,76,1,4,0,0,358,4,103,50,5,20,44,8,5,125,0,5,4,14,87,104,8,1,1
20030901TORNYA0,TOR,137,NYA,1,7,20,9,103,123,157,15,7,77,79,20,12,0,522,231,15,1,20,13,4,0,58,54,443,596,101,31,5,12,16,2,0,110,1,5,0,0,327,9,114,42,1,17,68,7,13,143,0,0,8,17,90,98,3,2,1
20030926NYABAL2,BAL,161,NYA,0,1,20,7,68,116,133,17,5,57,94,20,6,0,513,193,17,2,20,7,7,0,72,70,334,504,99,28,1,18,27,8,5,81,1,2,2,0,356,7,126,28,1,17,41,1,4,119,0,7,3,14,71,70,6,4,2
20030508TBAMIN0,MIN,33,TBA,0,5,20,11,98,103,142,5,5,37,22,20,10,0,537,189,13,1,20,8,6,0,44,44,375,515,66,13,3,20,43,4,1,99,1,2,2,0,363,4,124,36,5,23,49,6,10,129,0,3,5,10,93,88,9,6,0
20030518HOUPHI0,PHI,44,HOU,0,2,20,11,75,74,126,5,3,25,21,20,5,0,531,192,8,1,20,13,3,0,42,41,373,511,70,18,4,6,39,2,5,112,0,0,1,0,327,8,92,35,3,20,63,6,8,140,1,9,4,20,81,77,7,2,1
20030604PHISEA0,SEA,57,PHI,0,5,20,16,123,74,150,1,1,4,0,20,5,0,537,197,7,5,10,7,2,0,21,22,191,256,42,7,0,9,17,1,0,51,0,1,1,0,323,5,127,41,6,22,59,4,4,100,0,3,5,15,115,100,18,3,1
20030905PHINYN0,NYN,140,PHI,0,-1,20,12,80,54,123,16,7,64,87,20,2,0,528,195,9,0,20,7,7,0,61,59,352,505,65,39,5,12,22,4,9,64,0,0,0,0,273,7,77,16,1,11,50,6,3,75,0,9,7,17,58,57,7,3,0
20030414SEAOAK0,OAK,13,SEA,0,-1,12,7,67,58,99,3,2,19,10,12,4,0,318,136,7,2,20,12,3,0,56,54,437,597,78,27,0,17,35,9,1,112,1,3,0,0,337,8,108,41,1,24,69,11,8,133,0,4,5,4,101,100,9,2,1
20030706SDNSFN0,SDN,89,SFN,1,-1,20,12,90,85,124,8,2,41,54,20,8,0,528,216,10,1,20,6,10,0,67,65,383,536,83,20,2,16,30,10,5,77,0,4,0,0,324,2,113,30,3,19,37,1,7,126,0,3,7,15,78,86,9,2,1
20030806DETOAK0,DET,111,OAK,1,-6,20,5,74,133,136,7,2,16,31,20,10,0,513,196,15,1,5,1,3,0,13,15,75,114,25,6,3,4,7,0,1,15,0,0,0,0,342,1,117,27,7,20,56,3,2,132,0,2,6,16,72,69,13,7,0
20030418SLNARI0,SLN,15,ARI,1,3,14,8,94,73,121,0,0,0,0,14,8,0,389,150,9,0,19,11,4,0,30,29,348,460,67,13,2,10,26,4,2,83,0,2,2,0,352,6,120,46,3,25,64,9,10,97,0,9,5,15,119,116,10,6,0
20030917PITCIN0,PIT,151,CIN,1,3,20,9,85,103,142,14,9,81,67,20,6,0,523,199,22,1,20,6,11,0,68,66,370,530,87,32,3,20,23,5,3,71,0,3,0,0,355,11,119,33,5,19,40,7,12,104,1,6,5,18,82,87,15,6,1
20030928TORCLE0,CLE,162,TOR,0,-4,20,6,85,95,127,5,2,17,26,20,8,0,519,194,14,2,10,3,3,0,22,19,179,239,31,6,1,6,22,1,2,50,1,3,0,0,351,9,86,31,8,19,44,4,12,151,0,5,4,13,74,71,5,6,3
20030430CHAOAK0,CHA,27,OAK,1,-3,20,11,86,78,133,1,0,2,3,20,5,0,531,194,11,1,20,9,8,0,54,55,430,589,94,34,1,17,28,3,3,69,1,5,0,0,382,10,98,37,0,28,57,4,14,98,0,4,6,18,92,89,4,1,0
20030809TORTEX0,TOR,116,TEX,1,2,20,8,93,89,167,7,3,51,54,20,7,0,539,204,11,1,16,6,5,0,38,37,296,419,72,18,1,5,40,3,1,79,0,4,1,0,357,7,124,32,3,20,74,2,13,140,0,0,3,23,79,79,5,2,0
20030823SLNPHI0,PHI,128,SLN,0,-2,20,10,96,96,151,4,4,27,16,20,7,0,525,203,12,4,1,1,0,0,2,2,21,26,2,1,0,1,0,1,0,7,0,0,0,0,288,2,93,35,3,25,62,7,8,119,0,2,4,15,91,86,7,1,1
20030627MINMIL0,MIN,78,MIL,1,-12,20,9,113,111,157,3,1,11,14,20,6,0,538,199,7,2,20,8,6,0,51,51,383,522,77,16,1,20,30,2,1,101,1,4,0,0,346,5,125,41,6,21,49,2,3,125,0,2,6,13,107,102,10,7,0
20030731ANANYA0,ANA,107,NYA,1,-1,20,8,79,93,122,8,3,32,49,20,5,0,522,205,13,0,20,6,10,0,57,61,312,461,78,15,2,17,45,3,1,50,0,4,2,0,328,5,101,30,2,18,24,5,3,88,0,5,5,10,64,62,15,6,1
20030917DETTOR0,TOR,151,DET,0,6,20,13,112,87,144,7,5,36,25,20,11,0,531,230,16,0,20,13,4,0,51,45,459,598,98,21,5,11,17,2,0,111,1,4,0,0,354,7,109,49,3,18,65,8,7,116,0,1,8,22,95,86,10,3,0
20030509NYNSDN0,NYN,35,SDN,1,-1,20,9,82,100,154,0,0,0,0,20,6,0,529,231,19,0,5,1,2,0,13,8,88,125,23,8,0,2,3,1,0,18,0,2,0,0,320,12,97,34,4,12,60,2,2,110,0,3,3,20,68,56,8,2,0
20030706BALTOR0,BAL,85,TOR,1,-2,20,9,104,115,145,9,5,53,56,20,9,0,552,210,11,1,20,5,10,0,75,72,337,504,83,31,5,17,33,6,1,76,1,0,3,0,398,5,153,32,5,28,47,5,7,103,0,3,3,11,114,110,21,3,0
20030531SFNCOL0,SFN,54,COL,1,1,20,9,100,93,161,5,2,26,30,20,5,0,536,219,11,2,7,2,4,0,17,20,114,171,23,5,0,6,26,1,0,29,0,3,0,0,351,9,119,35,4,23,76,11,4,91,0,1,8,18,89,76,10,3,1
20030815ANADET0,DET,120,ANA,0,-2,20,5,73,125,121,0,0,0,0,20,13,0,519,214,21,0,20,4,10,0,60,63,349,510,102,32,1,10,32,0,3,23,0,0,3,0,363,3,115,23,7,17,49,1,3,123,0,7,5,15,63,61,12,5,1
20030408TBABAL0,TBA,8,BAL,1,1,7,2,37,61,63,0,0,0,0,7,4,0,210,71,10,0,5,1,4,0,20,23,58,99,17,3,0,4,18,0,0,8,0,0,0,0,378,10,135,42,3,10,31,8,5,106,0,4,3,15,81,75,8,7,0
20030801KCATBA0,KCA,107,TBA,1,-3,20,10,100,98,116,0,0,0,0,20,4,0,537,194,8,0,20,11,4,0,53,59,308,444,63,25,7,11,36,5,0,49,0,1,0,0,374,7,129,32,6,17,42,2,12,104,0,9,8,20,102,92,18,6,2
20030717BALANA0,BAL,92,ANA,1,1,20,9,103,95,146,5,4,38,23,20,5,0,550,193,8,1,20,4,10,0,71,69,346,510,83,35,2,16,29,8,3,83,0,0,3,0,405,5,142,30,5,21,45,7,6,116,0,4,4,15,99,90,17,3,1
20030627KCASLN0,SLN,78,KCA,0,-3,20,11,130,132,175,3,1,14,16,20,4,0,552,201,7,0,20,5,9,0,57,61,342,507,66,29,1,18,51,11,2,67,0,6,0,0,309,10,138,43,7,32,65,8,6,129,0,0,4,13,123,116,10,3,0
20030502SFNCIN0,CIN,29,SFN,0,4,20,9,102,138,145,0,0,0,0,20,15,0,532,207,23,1,9,1,2,0,31,28,140,212,35,13,0,7,11,4,2,24,0,0,0,0,254,5,96,23,1,25,63,4,15,149,0,6,2,11,86,75,14,9,1
20030720FLOCHN0,CHN,97,FLO,0,14,20,7,73,104,145,5,3,15,14,20,8,0,527,219,11,2,20,6,9,0,51,49,383,548,83,29,0,4,54,6,8,97,0,3,2,0,339,6,105,33,1,27,50,1,2,134,0,9,2,25,73,68,7,2,0
20030814FLOLAN0,FLO,121,LAN,1,-2,20,14,87,65,141,6,2,13,22,20,0,0,558,203,8,0,20,10,5,0,46,43,412,561,87,21,1,8,35,3,2,101,2,5,1,0,337,11,131,21,3,13,51,2,5,144,1,11,7,15,76,77,20,11,0
20030510TEXCLE0,CLE,35,TEX,0,2,20,5,74,112,144,4,3,23,17,20,15,0,518,230,17,2,20,8,5,0,50,47,404,551,81,31,2,11,41,4,1,90,2,3,0,0,346,5,110,42,1,20,59,2,5,106,0,3,1,20,76,62,6,4,2
20030414NYATOR0,NYA,12,TOR,1,1,11,9,71,35,89,3,3,27,12,11,1,0,295,103,8,1,20,14,4,0,50,47,395,547,104,27,1,5,29,3,0,95,1,1,3,0,358,7,101,42,6,22,65,11,9,112,0,4,5,14,99,95,6,3,0
20030721FLOMON0,FLO,99,MON,1,3,20,11,109,110,138,10,5,42,43,20,6,0,534,215,14,1,20,7,7,0,49,43,296,442,73,19,2,8,45,2,3,110,0,5,1,0,339,9,95,40,3,26,62,4,9,114,0,8,6,10,104,104,19,5,1
20030815SEABOS0,SEA,122,BOS,1,5,20,12,112,91,146,0,0,0,0,20,9,0,531,171,8,0,20,13,4,0,51,51,385,532,77,24,0,13,37,4,2,76,0,0,1,0,356,6,136,34,4,17,57,3,10,118,0,4,8,19,107,108,9,2,0
20030415NYATOR0,NYA,13,TOR,1,5,12,10,81,44,101,4,4,37,21,12,1,0,322,112,9,1,20,10,7,0,55,51,397,541,85,27,4,13,30,3,1,118,0,4,1,0,325,9,99,38,3,25,72,10,11,107,0,1,4,15,99,96,6,4,0
20030430COLCIN0,COL,27,CIN,1,-2,20,11,127,112,146,1,1,10,5,20,13,0,532,212,15,1,10,3,3,0,33,32,174,260,54,12,1,5,24,2,1,23,0,2,1,0,304,4,91,42,6,24,78,4,5,137,0,5,4,15,103,113,7,4,1
20030628KCASLN0,SLN,79,KCA,0,4,20,10,120,133,173,4,1,17,22,20,7,0,549,207,10,0,20,7,5,0,62,65,355,506,66,28,1,22,41,5,3,65,0,0,3,0,330,11,140,45,5,28,54,8,6,113,0,0,3,11,110,110,9,3,0
20030708MILPIT0,MIL,88,PIT,1,-1,20,9,107,109,154,4,3,18,10,20,9,0,546,192,13,3,20,7,9,0,69,64,371,539,82,21,0,21,46,4,2,88,1,4,0,0,319,4,132,31,4,23,57,7,9,135,0,3,8,21,103,99,9,4,2
20030704PITHOU0,HOU,85,PIT,0,-1,20,8,96,92,145,8,7,60,28,20,6,0,544,199,13,1,10,2,4,0,33,33,166,241,42,10,3,6,19,1,1,40,0,1,1,0,313,5,82,33,2,27,53,5,5,106,0,4,6,12,84,92,5,4,1
20030903DETCLE0,CLE,140,DET,0,-1,20,12,107,97,122,17,12,103,69,20,16,0,573,208,20,1,20,12,6,0,56,53,399,555,81,22,4,14,45,2,2,96,1,3,1,0,336,7,122,32,5,24,36,2,11,121,0,5,4,12,85,91,9,14,3
20030412TORMIN0,MIN,11,TOR,0,3,10,4,30,36,65,4,1,12,23,10,1,0,267,77,4,0,20,8,6,0,61,61,333,460,74,27,3,13,18,7,0,59,0,0,1,0,342,7,98,40,5,13,41,5,6,111,0,5,5,20,63,62,9,4,1
20030905NYABOS0,NYA,139,BOS,1,-6,20,13,110,106,149,16,9,88,88,20,6,0,540,188,9,3,20,13,4,0,61,56,404,563,94,24,5,16,21,1,3,120,0,4,1,0,358,6,102,41,1,26,78,8,15,123,0,2,5,18,105,99,12,3,1
20030920LANSFN0,LAN,153,SFN,1,-6,20,13,86,58,134,13,4,52,44,20,9,0,534,211,16,3,20,10,7,0,45,41,378,517,72,15,0,16,49,1,2,108,0,4,0,0,341,12,112,28,3,24,39,3,2,124,0,1,1,11,79,72,11,7,2
20030505CHNMIL0,CHN,32,MIL,1,-2,20,12,111,82,143,0,0,0,0,20,11,0,537,223,17,3,20,7,8,0,47,48,374,530,59,24,0,12,52,6,5,119,0,8,0,0,321,9,100,36,4,20,62,3,10,151,0,11,3,17,104,95,8,4,3
20030813KCANYA0,NYA,118,KCA,0,-11,20,10,96,85,132,2,1,15,12,20,6,1,533,201,12,3,20,6,8,0,72,74,371,563,107,34,4,10,35,9,1,69,0,2,2,0,353,3,131,33,1,25,68,5,8,135,2,3,4,18,98,91,11,13,0
20030913HOUSLN0,SLN,149,HOU,0,-2,20,10,96,94,160,13,5,59,65,20,4,0,550,198,12,1,20,9,5,0,53,53,371,508,79,31,1,12,26,2,1,82,0,3,0,0,326,10,103,29,4,28,75,9,10,109,0,15,0,21,104,77,12,5,1
20030927SEAOAK0,SEA,161,OAK,1,3,20,10,81,69,146,17,10,74,63,20,4,0,541,171,5,0,20,6,10,0,59,53,408,558,86,16,1,21,35,7,2,64,2,1,4,0,367,8,127,39,3,12,57,6,5,117,0,4,4,12,84,73,17,7,1
20030815MONSFN0,SFN,120,MON,0,-3,20,11,85,70,133,3,0,10,16,20,7,0,525,206,14,1,19,8,8,0,56,55,294,440,56,16,3,14,58,2,3,94,0,11,0,0,358,6,97,33,2,12,42,4,6,121,0,3,4,19,70,78,5,4,0
20030729MONSLN0,SLN,106,MON,0,1,20,9,95,103,143,3,3,17,4,20,5,2,531,203,13,1,20,4,10,0,65,64,366,531,61,32,1,21,47,10,3,67,0,5,0,0,351,7,135,25,2,14,50,6,7,100,0,10,4,18,78,69,14,4,1
20030727SLNPIT0,PIT,102,SLN,0,-1,20,12,94,87,146,8,4,49,52,20,7,0,545,230,18,0,13,3,3,0,32,33,210,301,48,14,1,12,21,6,3,39,0,1,0,0,309,11,94,35,8,19,55,4,10,141,0,6,3,12,87,83,3,3,1
20030911CHAMIN0,CHA,146,MIN,1,-3,20,14,120,68,139,15,9,67,65,20,2,0,537,164,7,1,20,12,5,0,43,44,417,562,84,25,4,12,26,4,2,128,0,1,1,0,344,2,105,38,2,37,63,3,9,113,0,6,5,12,111,108,12,5,1
20030416PITNYN0,NYN,15,PIT,0,-3,14,5,41,63,92,1,1,3,1,14,5,1,367,152,13,0,2,1,1,0,7,7,27,42,7,1,0,2,5,0,1,9,0,0,0,0,300,9,83,25,2,17,60,2,5,127,0,3,3,14,60,51,6,7,2
20030801BALBOS0,BAL,106,BOS,1,1,20,11,92,85,120,5,2,24,29,20,5,0,518,172,13,0,15,3,9,0,57,59,258,394,60,24,4,15,40,1,0,52,1,1,1,0,328,4,123,25,2,17,32,5,5,108,0,6,6,18,79,73,13,4,2
20030915DETKCA0,DET,149,KCA,1,-6,20,7,76,119,116,15,3,52,80,20,6,0,527,238,16,1,15,3,6,0,42,46,245,365,59,15,2,9,38,3,0,42,0,3,0,0,364,4,105,15,4,25,49,5,6,136,1,2,5,17,70,70,20,7,0
20030823CHATEX0,CHA,130,TEX,1,11,20,10,95,109,129,5,2,31,33,20,8,0,516,175,11,1,20,8,7,0,72,64,395,560,106,27,1,11,33,0,1,74,0,0,1,0,357,4,121,29,3,30,59,1,7,112,0,5,2,12,93,100,10,3,2
20030928NYABAL0,BAL,163,NYA,0,-2,20,6,68,122,132,19,6,62,102,20,6,0,513,193,16,2,9,3,4,0,20,23,172,239,31,12,2,4,17,4,2,31,0,0,0,0,321,8,118,21,1,14,36,1,3,111,0,7,5,6,64,65,10,3,3
20030908ARILAN0,ARI,144,LAN,1,-7,20,8,87,92,141,12,6,24,37,20,6,0,539,191,15,2,20,7,6,0,58,51,375,533,94,23,3,8,36,5,2,102,0,5,1,0,319,5,112,36,5,16,58,7,6,138,0,3,5,14,78,72,10,1,1
20030519ARISFN0,SFN,44,ARI,0,-1,20,9,79,77,159,0,0,0,0,20,7,0,534,214,6,1,5,2,3,0,13,16,84,124,14,3,0,5,21,1,0,22,0,1,0,0,354,11,117,27,3,15,58,12,8,81,0,4,4,18,77,70,5,4,0
20030601SDNARI0,ARI,56,SDN,0,6,20,10,93,92,128,6,4,38,28,20,4,0,548,194,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,6,100,44,4,17,36,4,6,90,0,3,10,11,70,100,5,1,0
20030512PITHOU0,HOU,38,PIT,0,5,20,10,99,93,142,4,4,37,16,20,3,0,523,214,8,0,3,0,0,0,5,6,46,62,10,4,0,2,3,2,0,8,0,1,0,0,328,10,98,34,2,20,62,6,8,103,0,2,4,16,85,85,9,5,1
20030528CHNPIT0,CHN,52,PIT,1,1,20,10,78,87,148,10,5,34,43,20,6,0,552,215,14,1,20,9,6,0,46,40,401,553,74,23,3,11,36,7,1,157,0,4,1,0,343,7,110,40,2,13,57,4,8,147,0,6,5,18,81,74,19,6,2
20030809SFNPHI0,SFN,116,PHI,1,-2,20,14,93,57,122,4,2,18,16,20,8,0,528,201,14,1,2,2,0,0,4,4,33,47,5,1,0,2,4,0,1,7,0,1,0,0,291,5,98,28,1,14,47,12,4,81,0,5,1,9,85,75,4,4,0
20030622NYNNYA0,NYN,73,NYA,1,-4,20,10,95,89,117,1,0,0,5,20,4,0,528,213,11,1,20,7,10,0,54,58,340,495,86,26,2,14,39,1,9,53,0,2,0,0,313,9,100,32,2,17,44,3,7,100,0,9,2,10,88,78,4,4,0
